user_id,vehicle_model,battery_capacity_kwh,charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_kwh,charging_duration_hours,charging_rate_kw,charging_cost_usd,time_of_day,day_of_week,state_of_charge_start,state_of_charge_end,distance_driven_since_last_chargekm,temperature_c,vehicle_age_years,charger_type,user_type
User_695,Tesla Model 3,75.0,Station_104,Chicago,2024-01-29 22:00:00,2024-01-30 01:43:00,64.4508115846,3.9988437509,21.4717899317,31.6678221306,Morning,Friday,46.220436102,89.4389915809,231.1922316915,18.9669555398,1.0,Level 1,Commuter
User_696,Nissan Leaf,85.0,Station_336,San Francisco,2024-01-29 23:00:00,2024-01-30 02:58:00,37.8472972972,2.262536221,2.8261462518,8.3309831696,Afternoon,Wednesday,55.25180507,101.7019615458,173.2329018933,24.3819303988,4.0,Level 2,Casual Driver
User_697,BMW i3,61.3814449283,Station_159,Los Angeles,2024-01-30 00:00:00,2024-01-30 01:12:00,42.6914053796,2.502937261,41.1261169301,8.8189425465,Afternoon,Saturday,36.3469929558,78.6578755859,200.3880881947,38.2433005801,0.0,Level 2,Commuter
User_698,Nissan Leaf,62.0,Station_309,Chicago,2024-01-30 01:00:00,2024-01-30 01:37:00,79.2631845223,0.620162599,27.6450895477,27.6066210881,Evening,Monday,80.4735996368,81.0615995238,108.9552568444,17.1991812457,7.0,Level 1,Commuter
User_699,Nissan Leaf,100.0,Station_362,New York,2024-01-30 02:00:00,2024-01-30 02:32:00,38.6171010895,2.5287380944,43.0129438588,10.4012828628,Afternoon,Sunday,70.9852313337,55.4954969871,283.1400362866,34.3181429839,2.0,Level 2,Commuter
User_700,Nissan Leaf,62.0,Station_409,Houston,2024-01-30 03:00:00,2024-01-30 05:34:00,24.4011330351,1.4780230961,31.1152444795,24.1346355236,Afternoon,Tuesday,65.98351537,51.2548677748,32.0394907648,23.5902897307,0.0,Level 1,Long-Distance Traveler
User_701,Chevy Bolt,75.0,Station_300,New York,2024-01-30 04:00:00,2024-01-30 04:41:00,26.1797832579,3.8059612959,25.8577947023,26.5968547612,Afternoon,Tuesday,66.5359671223,81.3264385906,243.8712446317,-5.3185014009,1.0,Level 2,Commuter
User_702,Chevy Bolt,75.0,Station_396,Los Angeles,2024-01-30 05:00:00,2024-01-30 06:53:00,42.6914053796,2.8543605267,45.4560930255,22.8536729229,Afternoon,Wednesday,46.2780374829,58.4782905833,151.8665692046,31.5495707369,5.0,Level 2,Commuter
User_703,Nissan Leaf,62.0,Station_90,Los Angeles,2024-01-30 06:00:00,2024-01-30 06:45:00,28.6846733381,3.2465728993,16.4874680984,30.522265623,Afternoon,Sunday,13.8924625599,81.5687039985,248.0224941305,2.8751587352,6.0,Level 1,Commuter
User_704,BMW i3,62.0,Station_357,New York,2024-01-30 07:00:00,2024-01-30 08:47:00,34.7267128976,2.9597802594,24.0215739508,25.4786465038,Morning,Wednesday,80.9923228967,94.7595999759,264.7324232133,-5.8298332517,6.0,Level 2,Commuter
User_705,Tesla Model 3,100.0,Station_256,Los Angeles,2024-01-30 08:00:00,2024-01-30 11:57:00,56.6575636969,0.6132085077,21.0697713965,12.846529276,Night,Monday,84.6152614227,88.9956289272,151.9665087232,17.3676617238,0.0,Level 1,Casual Driver
User_706,BMW i3,50.0,Station_496,Chicago,2024-01-30 09:00:00,2024-01-30 10:28:00,5.5837977702,2.8339269827,35.820845765,35.0091288004,Afternoon,Thursday,68.5971130347,95.5882553137,125.2585777995,16.5109346434,3.0,Level 1,Casual Driver
User_707,Hyundai Kona,85.0,Station_353,Los Angeles,2024-01-30 10:00:00,2024-01-30 13:26:00,9.6696655901,1.6215747563,37.514151633,16.7168219658,Evening,Tuesday,48.3856145126,71.2089495603,145.1327089007,-1.9450676177,3.6081348729,Level 2,Commuter
User_708,Chevy Bolt,193.0030738909,Station_220,Houston,2024-01-30 11:00:00,2024-01-30 12:32:00,42.7447925676,1.1801625015,40.2059875981,14.2557482766,Evening,Saturday,19.5630321562,67.796335481,119.4883558366,-4.1726683065,4.0,Level 2,Casual Driver
User_709,Tesla Model 3,75.0,Station_9,Chicago,2024-01-30 12:00:00,2024-01-30 15:39:00,58.281853729,2.2809429685,32.9765000577,31.9529977367,Afternoon,Sunday,34.4596155441,84.4877880769,205.3954702208,26.1262009734,5.489700152,Level 1,Commuter
User_710,Tesla Model 3,50.0,Station_12,San Francisco,2024-01-30 13:00:00,2024-01-30 14:18:00,47.8886246668,4.2283057379,26.4252189691,13.426059144,Afternoon,Friday,82.1803975501,83.0088048886,235.8950309402,36.4088098086,5.0,Level 1,Commuter
User_711,Hyundai Kona,62.0,Station_325,Los Angeles,2024-01-30 14:00:00,2024-01-30 15:20:00,10.5581561975,3.9909522642,17.2317386925,29.8430073137,Afternoon,Sunday,64.6583240895,58.6857051604,37.9944410984,32.260126764,0.0,Level 1,Casual Driver
User_712,Hyundai Kona,62.0,Station_438,Los Angeles,2024-01-30 15:00:00,2024-01-30 16:02:00,12.1284843996,2.9543055334,9.582158682,38.1212412183,Morning,Monday,48.9478860083,77.6761977081,81.6447375541,23.6193962731,2.0,DC Fast Charger,Casual Driver
User_713,Nissan Leaf,75.0,Station_244,Houston,2024-01-30 16:00:00,2024-01-30 16:59:00,45.9092521544,0.7087385462,26.3121504016,11.2344977752,Night,Tuesday,40.7161172631,97.2884647839,194.2513955234,28.4038515125,5.0,Level 2,Commuter
User_714,Chevy Bolt,75.0,Station_182,Houston,2024-01-30 17:00:00,2024-01-30 20:36:00,8.1153702611,1.9781475769,25.6037993318,26.8468635276,Evening,Saturday,22.1899250732,99.6280979333,223.4058066531,33.6911508132,0.0,DC Fast Charger,Long-Distance Traveler
User_715,Chevy Bolt,50.0,Station_284,New York,2024-01-30 18:00:00,2024-01-30 19:45:00,9.6231412578,3.9444887646,34.9388659113,29.8055436512,Morning,Monday,68.5937420743,61.578009072,28.9583354294,15.4024275068,0.0,Level 1,Commuter
User_716,BMW i3,100.0,Station_312,New York,2024-01-30 19:00:00,2024-01-30 19:44:00,27.854210454,1.8664816417,37.6886195033,37.9607085459,Morning,Thursday,12.1706579894,98.078963058,89.814542162,-1.6555380510000002,6.0,DC Fast Charger,Commuter
User_717,Nissan Leaf,85.0,Station_99,New York,2024-01-30 20:00:00,2024-01-30 21:51:00,23.2226343841,0.6564859609,5.4067180243,30.8371506263,Afternoon,Saturday,17.5134366341,97.238313295,214.2009179549,22.9101995047,0.0,Level 1,Long-Distance Traveler
User_718,Nissan Leaf,50.0,Station_197,Houston,2024-01-30 21:00:00,2024-01-30 23:01:00,21.3085725506,3.7353021623,28.0435923919,39.925345872,Night,Tuesday,78.2982910372,91.7160356021,198.7338105753,-5.4653287903,1.0,DC Fast Charger,Casual Driver
User_719,Nissan Leaf,50.0,Station_482,New York,2024-01-30 22:00:00,2024-01-30 22:52:00,77.4574904549,3.0105173851,47.3330458113,38.2566365949,Afternoon,Sunday,63.5720897843,68.7524039478,273.6978210237,-3.0420418164,1.0,DC Fast Charger,Long-Distance Traveler
User_720,Nissan Leaf,62.0,Station_366,New York,2024-01-30 23:00:00,2024-01-31 02:55:00,32.2529906374,3.6496256877,71.6210409571,35.4815830072,Evening,Friday,45.4142299635,78.6383229214,25.0575778731,-1.9255447355,4.0,Level 2,Commuter
User_721,Chevy Bolt,50.0,Station_226,San Francisco,2024-01-31 00:00:00,2024-01-31 02:03:00,17.9292851252,2.9645416278,35.1396056288,11.4833406092,Night,Saturday,87.3694683596,77.0865214667,219.1405736322,-7.5684818043,2.0,Level 2,Casual Driver
User_722,Chevy Bolt,100.0,Station_333,New York,2024-01-31 01:00:00,2024-01-31 02:14:00,77.2957800702,0.6842951581000001,5.9716649728,8.431094783,Afternoon,Tuesday,52.8967336855,74.0491279792,86.4568508507,-8.8923683626,5.0,DC Fast Charger,Long-Distance Traveler
User_723,Nissan Leaf,75.0,Station_103,Los Angeles,2024-01-31 02:00:00,2024-01-31 03:31:00,26.4930081409,2.1172041456,7.1487904461,27.9686897348,Evening,Monday,55.394035744,56.7523999364,261.4110496443,19.6790495336,5.0,Level 1,Long-Distance Traveler
User_724,BMW i3,50.0,Station_106,Houston,2024-01-31 03:00:00,2024-01-31 06:56:00,55.3027305609,2.5445660595,37.3474608147,24.0820257304,Morning,Thursday,71.9166463826,88.3752419374,106.9396474238,30.1884391649,1.0,Level 2,Commuter
User_725,Tesla Model 3,100.0,Station_365,Chicago,2024-01-31 04:00:00,2024-01-31 07:48:00,10.1922594309,2.1936622256,14.4353524346,29.6159578514,Evening,Saturday,14.1845482808,71.7458940063,298.969461031,-5.39232914,3.0,DC Fast Charger,Long-Distance Traveler
User_726,Tesla Model 3,42.2239642629,Station_368,San Francisco,2024-01-31 05:00:00,2024-01-31 05:44:00,62.6340099021,1.3061013639,37.5745477149,18.4840398037,Evening,Monday,69.8830290148,89.7089982439,38.6149571477,1.1954220594,1.0,Level 1,Commuter
User_727,BMW i3,7.714516854,Station_58,Houston,2024-01-31 06:00:00,2024-01-31 07:15:00,36.2294127606,1.8856890277,11.0930632129,31.0900593438,Evening,Monday,43.3566739172,91.9403167512,144.4503719962,17.3968258081,1.0,Level 2,Casual Driver
User_728,Nissan Leaf,62.0,Station_78,Houston,2024-01-31 07:00:00,2024-01-31 08:33:00,12.3504061153,1.4995568793,44.0476453909,24.3092972364,Night,Wednesday,47.0717317285,68.8331569501,152.2598669908,15.0098672932,4.0,DC Fast Charger,Long-Distance Traveler
User_729,Chevy Bolt,75.0,Station_75,Los Angeles,2024-01-31 08:00:00,2024-01-31 11:23:00,28.2485102327,2.5735511489,26.6401768505,16.5221251481,Morning,Monday,53.820036732,67.2331637344,149.0042708086,16.694086244,6.0,Level 1,Casual Driver
User_730,Tesla Model 3,62.0,Station_42,New York,2024-01-31 09:00:00,2024-01-31 12:33:00,53.1898876505,1.9014576141,4.8756022714,36.9286964502,Night,Sunday,59.1039167234,95.2301741772,166.9817506762,37.3951091483,7.0,Level 1,Casual Driver
User_731,Hyundai Kona,62.0,Station_422,Los Angeles,2024-01-31 10:00:00,2024-01-31 13:21:00,63.9719669447,1.9815097095,41.3488974468,10.3401060536,Morning,Saturday,54.8430870441,99.1304953506,90.7948628548,9.1925147599,0.6898866541,DC Fast Charger,Commuter
User_732,Hyundai Kona,75.0,Station_324,New York,2024-01-31 11:00:00,2024-01-31 12:44:00,48.6635552108,1.7562716609,36.3237277476,15.3995784534,Afternoon,Thursday,49.2826895893,91.7460321626,178.1213088476,21.0124055945,0.0,Level 1,Long-Distance Traveler
User_733,BMW i3,75.0,Station_181,New York,2024-01-31 12:00:00,2024-01-31 15:06:00,51.1617687898,1.9245725357,14.8983592071,35.9128051572,Afternoon,Friday,40.3591124549,79.5960070189,258.2896782909,31.5631799871,11.6885924725,DC Fast Charger,Casual Driver
User_734,Nissan Leaf,75.0,Station_33,Houston,2024-01-31 13:00:00,2024-01-31 16:39:00,68.2446532116,3.3755705094,49.3612511017,33.3603609694,Evening,Wednesday,57.9079949045,88.3093841727,276.3925880193,14.8262037283,2.0,Level 1,Long-Distance Traveler
User_735,Tesla Model 3,62.0,Station_71,New York,2024-01-31 14:00:00,2024-01-31 15:21:00,70.3848328268,1.0466206565,20.6196033941,25.437143249000002,Evening,Monday,32.4593562354,75.4576269151,302.8524897226,-6.4971753625,6.0,DC Fast Charger,Long-Distance Traveler
User_736,Nissan Leaf,75.0,Station_56,San Francisco,2024-01-31 15:00:00,2024-01-31 18:31:00,56.5529275202,2.6210352581,4.340098532,38.8465768867,Night,Saturday,29.2603531854,88.2531198856,12.0242940923,10.5115616819,6.0,Level 2,Long-Distance Traveler
User_737,Tesla Model 3,85.0,Station_105,San Francisco,2024-01-31 16:00:00,2024-01-31 17:57:00,16.8277715945,2.7388169442,14.5112823078,11.579766187,Morning,Sunday,30.6152419867,82.4609816771,199.3017716628,25.9649968491,6.0,Level 1,Long-Distance Traveler
User_738,BMW i3,62.0,Station_200,San Francisco,2024-01-31 17:00:00,2024-01-31 18:26:00,76.4682735173,3.6811839657,25.6037993318,37.058392974,Morning,Sunday,72.5462170119,51.9158283021,270.4949359576,38.6481000147,6.0,DC Fast Charger,Casual Driver
User_739,BMW i3,100.0,Station_101,Houston,2024-01-31 18:00:00,2024-01-31 19:52:00,6.0651617128,3.5977655189,46.6235120857,16.1780314106,Morning,Sunday,19.6468972895,71.1910027436,92.4043969286,27.2921270369,3.6970954091,DC Fast Charger,Long-Distance Traveler
User_740,Hyundai Kona,62.0,Station_256,Los Angeles,2024-01-31 19:00:00,2024-01-31 20:35:00,10.1377094429,1.5823698117,36.0778447091,26.5542637048,Evening,Tuesday,34.8921262616,99.8711986741,217.5966346458,40.8167403756,1.0,Level 1,Commuter
User_741,Nissan Leaf,75.0,Station_307,Chicago,2024-01-31 20:00:00,2024-01-31 22:59:00,62.5376105258,3.1116666916,24.1878523167,21.663198646,Evening,Wednesday,14.8238081086,69.8430586101,257.3131551502,19.1498380714,5.0,Level 2,Commuter
User_742,Hyundai Kona,62.0,Station_74,New York,2024-01-31 21:00:00,2024-01-31 21:49:00,42.6914053796,2.3671791189,31.7147023266,18.0992183577,Morning,Thursday,80.9983107849,84.0469190112,158.3604510574,36.3943547737,6.0,DC Fast Charger,Long-Distance Traveler
User_743,Nissan Leaf,37.3297136515,Station_171,Chicago,2024-01-31 22:00:00,2024-01-31 23:02:00,16.4972120387,1.8113551144,9.5549569673,12.189221571,Evening,Tuesday,50.5319393343,93.9539494131,225.2552691629,31.796549641,0.0,Level 2,Long-Distance Traveler
User_744,Hyundai Kona,94.2005869903,Station_377,Los Angeles,2024-01-31 23:00:00,2024-02-01 00:41:00,9.127828167,0.9931487333000001,25.6037993318,8.6583883357,Morning,Thursday,54.3507764665,51.2700379497,191.1482271153,6.7221937936,2.0,Level 1,Commuter
User_745,Chevy Bolt,50.0,Station_143,Los Angeles,2024-02-01 00:00:00,2024-02-01 00:54:00,43.9998593028,3.5579821139,30.2447228044,24.3091866138,Night,Tuesday,89.6273853287,67.7090033399,138.7659972743,-6.9442818822,0.0,Level 2,Long-Distance Traveler
User_746,Chevy Bolt,62.0,Station_166,Houston,2024-02-01 01:00:00,2024-02-01 02:15:00,41.766648099,4.5926905774,21.8337240281,36.704410225,Afternoon,Friday,42.3583756246,51.4917257074,14.5924432034,38.8126891988,6.0,Level 1,Casual Driver
User_747,Chevy Bolt,100.0,Station_399,San Francisco,2024-02-01 02:00:00,2024-02-01 03:42:00,6.6953329519,2.1336014618,4.0502268684,34.4591533587,Morning,Thursday,82.3312377866,7.6042244978,104.7176772759,1.6253025548000002,5.0,DC Fast Charger,Long-Distance Traveler
User_748,Chevy Bolt,62.0,Station_261,San Francisco,2024-02-01 03:00:00,2024-02-01 05:07:00,69.4391779041,3.6595916138,16.6133876599,12.6126423359,Evening,Tuesday,22.7125985585,50.7987914422,266.8298766339,9.9942317603,5.0,Level 2,Long-Distance Traveler
User_749,Tesla Model 3,75.0,Station_221,Los Angeles,2024-02-01 04:00:00,2024-02-01 05:26:00,38.7112071576,2.9675602434,14.5336013097,14.3618485047,Night,Sunday,28.6308409064,61.6578999268,260.4883265203,-6.3594003938,5.0,Level 1,Casual Driver
User_750,Chevy Bolt,81.3684158307,Station_83,Houston,2024-02-01 05:00:00,2024-02-01 06:56:00,57.9776578888,2.8590803130999998,6.4991879349,14.3382336359,Evening,Thursday,58.308684995,63.8661050513,114.8832957783,7.6368503322,5.0,DC Fast Charger,Long-Distance Traveler
User_751,BMW i3,75.0,Station_182,Houston,2024-02-01 06:00:00,2024-02-01 08:42:00,74.1075221768,2.224661484,45.697402748,14.758009193,Evening,Wednesday,72.9039052862,51.6910221586,177.2088871566,3.2625032478,3.0,Level 2,Casual Driver
User_752,BMW i3,100.0,Station_307,New York,2024-02-01 07:00:00,2024-02-01 08:24:00,40.3190619813,1.7436069251,11.7678505721,15.1002664216,Evening,Thursday,31.0930890456,86.5849594977,99.1873332803,0.5345673423,7.0,Level 1,Casual Driver
User_753,Tesla Model 3,50.0,Station_10,San Francisco,2024-02-01 08:00:00,2024-02-01 09:30:00,47.1980747936,2.8613829455,44.3366103515,27.3852145947,Morning,Saturday,65.4784701086,84.2269870253,86.6093816766,4.2518712531,6.0,Level 2,Commuter
User_754,Chevy Bolt,100.0,Station_396,Los Angeles,2024-02-01 09:00:00,2024-02-01 10:58:00,22.5156351445,3.5555598848,35.1524847177,11.2199437435,Night,Thursday,40.1357807435,59.0683880135,80.1644086106,16.3364472228,6.0,DC Fast Charger,Commuter
User_755,Chevy Bolt,62.0,Station_4,Chicago,2024-02-01 10:00:00,2024-02-01 10:37:00,68.2609376844,2.4135793179,33.6448351359,17.0344106351,Morning,Tuesday,46.3770048866,88.3859382411,152.2598669908,-9.5425732137,7.0,DC Fast Charger,Long-Distance Traveler
User_756,Chevy Bolt,50.0,Station_351,San Francisco,2024-02-01 11:00:00,2024-02-01 11:45:00,73.5059703623,1.8359090701,30.9314277897,31.8490096413,Afternoon,Thursday,60.7748491494,63.5665813254,246.2875148497,2.3152612212,2.0,Level 1,Commuter
User_757,Hyundai Kona,75.0,Station_402,New York,2024-02-01 12:00:00,2024-02-01 15:25:00,73.8693625956,1.1968001429,26.0869730827,5.6440544138,Morning,Friday,80.6980121563,88.2052620286,180.454602149,21.2945905329,4.0,Level 2,Long-Distance Traveler
User_758,Nissan Leaf,50.0,Station_336,Houston,2024-02-01 13:00:00,2024-02-01 15:25:00,64.3771324401,2.3148600166,15.2565692016,8.8117986688,Afternoon,Monday,15.5869562488,98.8077645063,199.7584007588,25.4073997555,3.0,Level 2,Long-Distance Traveler
User_759,Hyundai Kona,50.0,Station_488,Los Angeles,2024-02-01 14:00:00,2024-02-01 15:30:00,12.0100952678,0.7529595951,47.9020613027,35.0917048106,Night,Wednesday,41.6570295966,83.1567219737,133.4464694873,23.9491386457,5.0,DC Fast Charger,Commuter
User_760,Nissan Leaf,29.5942888859,Station_292,San Francisco,2024-02-01 15:00:00,2024-02-01 15:44:00,36.2262124097,3.992427387,27.1964878303,21.9327167145,Night,Saturday,80.5832831161,91.0784250487,34.0376566321,23.3339820117,3.0,Level 2,Commuter
User_761,Chevy Bolt,100.0,Station_281,Chicago,2024-02-01 16:00:00,2024-02-01 19:42:00,28.8469873745,3.2937133901,11.0276484109,10.430875448,Morning,Sunday,41.5862201325,89.9951963638,298.631376049,-0.464122906,4.0,Level 2,Long-Distance Traveler
User_762,Chevy Bolt,85.0,Station_215,New York,2024-02-01 17:00:00,2024-02-01 19:59:00,76.5801132373,2.6780965411,41.1225136849,21.3168531833,Morning,Tuesday,31.3625870177,93.563426141,233.2120577824,14.0866763946,1.0,Level 2,Long-Distance Traveler
User_763,Hyundai Kona,50.0,Station_460,New York,2024-02-01 18:00:00,2024-02-01 20:40:00,74.1341924831,2.1863746739,47.8169213574,11.3492150401,Evening,Sunday,71.9042664998,99.3647357498,151.0657029905,18.2375781814,6.0,Level 1,Long-Distance Traveler
User_764,Hyundai Kona,100.0,Station_98,San Francisco,2024-02-01 19:00:00,2024-02-01 21:11:00,73.8092166418,2.3698694802,10.5759382993,5.3077414562,Afternoon,Sunday,53.1718176424,92.16041892,126.3959626108,25.0449061553,4.0,DC Fast Charger,Casual Driver
User_765,Nissan Leaf,50.0,Station_420,Chicago,2024-02-01 20:00:00,2024-02-01 21:23:00,35.0266695702,1.7395210908,22.0279856474,28.8082668699,Evening,Thursday,26.2762440423,59.1985880372,208.4805343863,-8.712180413,2.0,Level 1,Long-Distance Traveler
User_766,BMW i3,62.0,Station_101,New York,2024-02-01 21:00:00,2024-02-01 21:43:00,42.6914053796,2.2029833926,10.6046082244,15.1085392204,Evening,Thursday,64.4781938155,60.6406612981,172.6418101524,39.3724779957,7.0,DC Fast Charger,Long-Distance Traveler
User_767,Nissan Leaf,85.0,Station_451,Los Angeles,2024-02-01 22:00:00,2024-02-01 23:05:00,35.8995492119,1.7724470285,12.5118972748,20.2462792143,Night,Thursday,16.4927528715,53.0845725535,150.277210194,15.0558274516,4.0,Level 1,Long-Distance Traveler
User_768,Hyundai Kona,62.0,Station_9,New York,2024-02-01 23:00:00,2024-02-02 02:59:00,48.3301827621,2.1541462302,14.8125698881,15.3036967302,Morning,Wednesday,56.2745950416,65.9870303263,229.18283499,18.0324733923,4.0,Level 1,Commuter
User_769,Hyundai Kona,75.0,Station_61,Chicago,2024-02-02 00:00:00,2024-02-02 02:14:00,53.7149323299,1.6923672914,23.7269996094,30.1436671361,Night,Saturday,15.8999239077,58.1687786976,152.2598669908,-6.3693284316,7.0,Level 1,Commuter
User_770,Tesla Model 3,75.0,Station_309,Houston,2024-02-02 01:00:00,2024-02-02 02:51:00,15.5583755009,0.7554430886,44.4507308475,28.8364856661,Morning,Monday,83.2021424474,61.2213440604,243.8284443691,25.9001548343,1.0,Level 2,Casual Driver
User_771,Hyundai Kona,50.0,Station_146,Houston,2024-02-02 02:00:00,2024-02-02 03:36:00,40.7367048015,2.5345254143,9.8667592092,36.5745217303,Night,Friday,33.9264868204,67.6953312005,119.0969188689,13.5469289255,0.0,DC Fast Charger,Long-Distance Traveler
User_772,Tesla Model 3,62.0,Station_427,San Francisco,2024-02-02 03:00:00,2024-02-02 03:39:00,11.5797708023,3.6160997291,9.6340316161,5.7777504266,Night,Saturday,26.1051560745,71.3991027901,157.6119289767,36.0382259816,1.0,Level 1,Long-Distance Traveler
User_773,BMW i3,75.0,Station_419,Chicago,2024-02-02 04:00:00,2024-02-02 05:18:00,39.6766700701,6.7591516803000005,43.1204032988,15.2985251629,Night,Friday,71.9333508055,57.0515037642,14.5908787714,-8.6300114234,2.0,Level 2,Long-Distance Traveler
User_774,Nissan Leaf,100.0,Station_63,New York,2024-02-02 05:00:00,2024-02-02 07:20:00,5.7553351124,1.5886586191,10.8796761247,25.1720054544,Afternoon,Sunday,65.9146101476,52.2379177892,18.7109657956,11.1142802233,3.0,Level 1,Long-Distance Traveler
User_775,Nissan Leaf,50.0,Station_121,New York,2024-02-02 06:00:00,2024-02-02 07:34:00,54.486563202,1.6095486540000001,25.6037993318,11.3007807402,Night,Saturday,67.9052535459,54.6372663689,71.1325518494,4.6705053694,1.0,Level 2,Long-Distance Traveler
